id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
68516442,,35000.0,35000.0,35000.0, 60 months,19.48,917.19,E,E2,Chief Warrant Officer 3,10+ years,MORTGAGE,123000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516442,,debt_consolidation,Debt consolidation,308xx,GA,21.53,0.0,Jul-1993,700.0,704.0,1.0,,,18.0,0.0,42372.0,72.4,32.0,w,0.0,0.0,48259.6017782479,48259.6,35000.0,13259.6,0.0,0.0,0.0,Apr-2018,24223.27,,Apr-2018,644.0,640.0,0.0,,1.0,Individual,,,,0.0,0.0,322353.0,1.0,2.0,1.0,1.0,10.0,50257.0,65.0,3.0,6.0,16897.0,71.0,58500.0,1.0,0.0,3.0,7.0,17909.0,3541.0,87.5,0.0,0.0,144.0,269.0,1.0,1.0,1.0,1.0,,4.0,,0.0,7.0,14.0,7.0,14.0,9.0,15.0,22.0,14.0,18.0,0.0,0.0,0.0,4.0,100.0,57.1,0.0,0.0,365726.0,92629.0,28300.0,60023.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68476251,,12000.0,12000.0,12000.0, 36 months,5.32,361.38,A,A1,Infrastructure Engineer,< 1 year,MORTGAGE,118000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68476251,,debt_consolidation,Debt consolidation,760xx,TX,14.06,0.0,Dec-1989,745.0,749.0,0.0,,,23.0,0.0,24537.0,27.0,41.0,w,0.0,0.0,12999.8573527108,12999.86,12000.0,999.86,0.0,0.0,0.0,Dec-2018,721.81,,Dec-2018,794.0,790.0,0.0,,1.0,Individual,,,,0.0,0.0,259065.0,0.0,5.0,1.0,2.0,11.0,63399.0,69.0,1.0,5.0,5427.0,48.0,105900.0,2.0,7.0,2.0,7.0,11264.0,64863.0,33.1,0.0,0.0,134.0,312.0,12.0,11.0,3.0,12.0,,11.0,,0.0,10.0,10.0,15.0,19.0,14.0,17.0,24.0,10.0,23.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,383105.0,87936.0,89400.0,91705.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68616576,,18000.0,18000.0,18000.0, 60 months,10.78,389.4,B,B4,Office Manager,1 year,OWN,38000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616576,,car,Car financing,477xx,IN,6.06,0.0,Oct-1984,720.0,724.0,0.0,51.0,68.0,7.0,1.0,6041.0,24.3,13.0,w,5271.82,5271.82,17041.16,17041.16,12728.18,4312.98,0.0,0.0,0.0,Mar-2019,1039.4,Apr-2019,Mar-2019,734.0,730.0,0.0,,1.0,Individual,,,,0.0,275.0,6041.0,1.0,0.0,0.0,0.0,104.0,0.0,,1.0,2.0,4913.0,24.0,24900.0,0.0,3.0,1.0,2.0,863.0,8304.0,41.9,0.0,0.0,126.0,374.0,1.0,1.0,1.0,38.0,,0.0,,0.0,2.0,3.0,3.0,4.0,3.0,7.0,9.0,3.0,7.0,0.0,0.0,0.0,1.0,92.3,0.0,0.0,1.0,24900.0,6041.0,14300.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68466390,,5000.0,5000.0,5000.0, 36 months,7.91,156.48,A,A5,Parts,7 years,OWN,38000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466390,,credit_card,Credit card refinancing,153xx,PA,11.78,0.0,Sep-1993,695.0,699.0,1.0,29.0,,8.0,0.0,5348.0,47.3,14.0,w,0.0,0.0,5627.967830228001,5627.97,5000.0,627.97,0.0,0.0,0.0,Jan-2019,156.66,,Jan-2019,734.0,730.0,0.0,42.0,1.0,Individual,,,,0.0,0.0,10346.0,0.0,1.0,1.0,1.0,9.0,4998.0,81.0,0.0,1.0,2186.0,59.0,11300.0,1.0,0.0,3.0,2.0,1293.0,2873.0,50.5,0.0,0.0,125.0,267.0,17.0,9.0,0.0,56.0,39.0,4.0,39.0,0.0,2.0,6.0,3.0,5.0,4.0,7.0,10.0,6.0,8.0,0.0,0.0,0.0,1.0,78.6,33.3,0.0,0.0,17466.0,10346.0,5800.0,6166.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68545253,,25000.0,25000.0,25000.0, 36 months,13.99,854.32,C,C4,Director of Major Gifts,6 years,RENT,85000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68545253,,debt_consolidation,Debt consolidation,802xx,CO,11.11,0.0,Oct-2002,670.0,674.0,0.0,47.0,,15.0,0.0,21139.0,65.6,26.0,w,0.0,0.0,30706.910076717,30706.91,25000.0,5706.91,0.0,0.0,0.0,Jan-2019,854.29,,Mar-2019,604.0,600.0,0.0,47.0,1.0,Individual,,,,0.0,0.0,25820.0,1.0,3.0,0.0,1.0,16.0,4681.0,42.0,4.0,6.0,12344.0,59.0,32200.0,0.0,1.0,0.0,7.0,2582.0,470.0,97.0,0.0,0.0,158.0,153.0,0.0,0.0,0.0,12.0,,,47.0,1.0,3.0,6.0,3.0,4.0,11.0,12.0,15.0,6.0,15.0,0.0,0.0,0.0,4.0,88.5,100.0,0.0,0.0,43450.0,25820.0,15800.0,11250.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68586213,,8750.0,8750.0,8750.0, 36 months,18.99,320.7,E,E1,Office Manager,1 year,RENT,29524.32,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68586213,,debt_consolidation,Debt consolidation,606xx,IL,46.71,0.0,Aug-1998,680.0,684.0,0.0,24.0,51.0,9.0,1.0,2412.0,96.5,12.0,w,0.0,0.0,7575.68,7575.68,4497.71,2153.9,0.0,924.07,166.3326,Sep-2017,320.7,,Jan-2018,529.0,525.0,0.0,24.0,1.0,Joint App,94348.32,17.07,Not Verified,0.0,0.0,94802.0,2.0,6.0,2.0,3.0,3.0,92313.0,89.0,0.0,1.0,1458.0,89.0,2500.0,4.0,0.0,8.0,5.0,10534.0,88.0,96.5,0.0,0.0,208.0,54.0,14.0,3.0,0.0,14.0,24.0,3.0,24.0,0.0,2.0,2.0,2.0,2.0,9.0,2.0,2.0,2.0,9.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,101994.0,94802.0,2500.0,99417.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68616531,,6600.0,6600.0,6600.0, 36 months,19.48,243.54,E,E2,COO,4 years,MORTGAGE,240000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68616531,,debt_consolidation,Debt consolidation,451xx,OH,7.04,2.0,Aug-2002,660.0,664.0,3.0,19.0,11.0,10.0,5.0,1604.0,18.0,17.0,w,0.0,0.0,7143.81,7143.81,6600.0,543.81,0.0,0.0,0.0,Jun-2016,6180.52,,Nov-2018,649.0,645.0,0.0,63.0,1.0,Individual,,,,0.0,592.0,78821.0,3.0,2.0,2.0,2.0,4.0,77217.0,98.0,3.0,4.0,716.0,71.0,8900.0,4.0,0.0,20.0,6.0,7882.0,4925.0,15.1,0.0,0.0,107.0,153.0,2.0,2.0,1.0,2.0,19.0,1.0,19.0,1.0,2.0,3.0,4.0,8.0,4.0,8.0,12.0,3.0,10.0,0.0,0.0,0.0,5.0,85.7,0.0,0.0,3.0,89081.0,78821.0,5800.0,80181.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68566440,,10000.0,10000.0,10000.0, 36 months,9.17,318.79,B,B2,Sr. Engineer,2 years,OWN,110000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566440,,credit_card,Credit card refinancing,275xx,NC,28.37,2.0,Dec-1982,715.0,719.0,0.0,22.0,9.0,15.0,1.0,21745.0,54.9,42.0,w,0.0,0.0,11440.0972211797,11440.1,10000.0,1440.1,0.0,0.0,0.0,Aug-2018,1882.64,,Mar-2019,699.0,695.0,0.0,,1.0,Individual,,,,0.0,103.0,71455.0,0.0,6.0,1.0,2.0,7.0,49710.0,48.0,1.0,1.0,928.0,50.0,42100.0,0.0,12.0,0.0,3.0,5104.0,14772.0,7.0,0.0,0.0,164.0,396.0,6.0,6.0,3.0,6.0,27.0,13.0,22.0,0.0,1.0,3.0,5.0,8.0,17.0,9.0,22.0,3.0,15.0,0.0,0.0,0.0,2.0,85.4,0.0,0.0,1.0,146634.0,71455.0,15700.0,104534.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68426365,,12500.0,12500.0,12500.0, 36 months,10.78,407.94,B,B4,Sales ,10+ years,MORTGAGE,34000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426365,,debt_consolidation,Debt consolidation,346xx,FL,27.11,0.0,Oct-1998,685.0,689.0,0.0,37.0,,14.0,0.0,28554.0,66.3,30.0,w,0.0,0.0,13905.897797712,13905.9,12500.0,1405.9,0.0,0.0,0.0,Apr-2017,8213.46,,Apr-2017,719.0,715.0,0.0,37.0,1.0,Individual,,,,0.0,0.0,28554.0,0.0,0.0,0.0,0.0,,0.0,,1.0,4.0,8600.0,66.0,43100.0,0.0,2.0,0.0,4.0,2040.0,5739.0,81.0,0.0,0.0,,206.0,9.0,9.0,5.0,9.0,37.0,22.0,37.0,3.0,6.0,12.0,6.0,12.0,0.0,14.0,25.0,12.0,14.0,0.0,0.0,0.0,1.0,90.0,66.7,0.0,0.0,43100.0,28554.0,30200.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68415164,,26250.0,26250.0,26250.0, 60 months,13.99,610.66,C,C4,Corrections officer ,10+ years,MORTGAGE,65000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68415164,,debt_consolidation,Debt consolidation,123xx,NY,26.9,0.0,Apr-2007,700.0,704.0,1.0,,40.0,11.0,1.0,11401.0,45.0,19.0,w,0.0,0.0,26736.93,26736.93,26250.0,486.93,0.0,0.0,0.0,Feb-2016,26787.94,,Mar-2019,714.0,710.0,0.0,31.0,1.0,Individual,,,,0.0,0.0,217956.0,3.0,2.0,2.0,2.0,9.0,57478.0,89.0,4.0,6.0,6788.0,45.0,25560.0,0.0,0.0,2.0,9.0,19814.0,4612.0,45.0,0.0,0.0,104.0,96.0,1.0,1.0,1.0,1.0,,0.0,,0.0,5.0,8.0,8.0,8.0,7.0,8.0,11.0,6.0,11.0,,0.0,0.0,7.0,100.0,20.0,1.0,0.0,241120.0,68879.0,23060.0,64939.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68535503,,24000.0,24000.0,24000.0, 60 months,12.88,544.61,C,C2,Police Officer,10+ years,MORTGAGE,186000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68535503,,debt_consolidation,Debt consolidation,951xx,CA,8.29,0.0,Jul-1994,675.0,679.0,1.0,26.0,,14.0,0.0,19850.0,71.0,44.0,w,0.0,0.0,29962.9828008244,29962.98,24000.0,5962.98,0.0,0.0,0.0,May-2018,15301.44,,Dec-2018,719.0,715.0,0.0,67.0,1.0,Individual,,,,0.0,0.0,660999.0,1.0,3.0,2.0,3.0,6.0,39980.0,85.0,2.0,4.0,6587.0,71.0,31222.0,0.0,0.0,4.0,8.0,47214.0,3781.0,67.0,0.0,0.0,117.0,257.0,8.0,6.0,6.0,10.0,,4.0,,0.0,4.0,10.0,7.0,8.0,15.0,10.0,23.0,9.0,14.0,,0.0,0.0,5.0,91.0,75.0,0.0,0.0,686225.0,59830.0,15122.0,47003.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68486640,,11000.0,11000.0,11000.0, 60 months,11.99,244.64,C,C1,Regional Sales Manager,7 years,MORTGAGE,101000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68486640,,debt_consolidation,Debt consolidation,630xx,MO,19.04,0.0,Mar-2004,680.0,684.0,0.0,,90.0,14.0,1.0,24024.0,65.3,23.0,w,4072.86,4072.86,9830.64,9830.64,6927.14,2903.5,0.0,0.0,0.0,Mar-2019,244.64,Apr-2019,Mar-2019,664.0,660.0,0.0,,1.0,Individual,,,,0.0,0.0,271358.0,0.0,2.0,1.0,1.0,9.0,23775.0,69.0,0.0,3.0,5952.0,67.0,36800.0,0.0,2.0,2.0,4.0,19383.0,2680.0,86.8,0.0,0.0,139.0,134.0,13.0,9.0,5.0,18.0,,9.0,,0.0,6.0,9.0,7.0,9.0,5.0,11.0,13.0,9.0,14.0,0.0,0.0,0.0,1.0,100.0,71.4,1.0,0.0,305968.0,47799.0,20300.0,34668.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68062856,,15000.0,15000.0,15000.0, 36 months,11.48,494.5,B,B5,RN Charge Nurse,9 years,RENT,90000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68062856,,debt_consolidation,Debt consolidation,300xx,GA,14.89,1.0,Jun-1997,680.0,684.0,0.0,20.0,,8.0,0.0,13377.0,48.1,14.0,w,0.0,0.0,16184.68,16184.68,15000.0,1184.68,0.0,0.0,0.0,Oct-2016,7952.6,,Oct-2016,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,30053.0,1.0,2.0,1.0,3.0,12.0,16676.0,61.0,1.0,3.0,8478.0,54.0,27800.0,0.0,0.0,0.0,6.0,3757.0,3373.0,78.0,0.0,0.0,104.0,204.0,4.0,4.0,0.0,23.0,20.0,,20.0,0.0,2.0,3.0,4.0,4.0,7.0,6.0,6.0,3.0,8.0,0.0,0.0,0.0,2.0,92.9,50.0,0.0,0.0,55305.0,30053.0,15300.0,27505.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68242632,,13750.0,13750.0,13750.0, 36 months,16.59,487.43,D,D2,TW,10+ years,MORTGAGE,27500.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68242632,,debt_consolidation,Debt consolidation,286xx,NC,36.36,0.0,Feb-1999,680.0,684.0,1.0,42.0,,9.0,0.0,6468.0,40.4,20.0,w,0.0,0.0,15120.74,15120.74,13750.0,1370.74,0.0,0.0,0.0,Sep-2016,11740.41,,Mar-2017,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,37577.0,2.0,2.0,1.0,2.0,4.0,31109.0,80.0,1.0,3.0,550.0,68.0,16000.0,1.0,2.0,3.0,5.0,4175.0,2584.0,26.2,0.0,0.0,202.0,144.0,6.0,4.0,0.0,6.0,42.0,6.0,42.0,0.0,2.0,4.0,2.0,5.0,9.0,7.0,11.0,4.0,9.0,0.0,0.0,0.0,2.0,78.9,0.0,0.0,0.0,55039.0,37577.0,3500.0,39039.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68506347,,10500.0,10500.0,10500.0, 60 months,9.8,222.07,B,B3,CORRECTIONS,10+ years,OWN,45000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68506347,,credit_card,Credit card refinancing,330xx,FL,7.39,0.0,Apr-1995,690.0,694.0,0.0,,,8.0,0.0,6651.0,29.2,22.0,w,3953.17,3953.17,8915.51,8915.51,6546.83,2368.68,0.0,0.0,0.0,Mar-2019,222.07,Apr-2019,Mar-2019,749.0,745.0,0.0,,1.0,Individual,,,,0.0,392.0,6651.0,1.0,0.0,0.0,0.0,56.0,0.0,,2.0,3.0,2452.0,29.0,22800.0,0.0,2.0,1.0,3.0,950.0,1048.0,70.1,0.0,0.0,126.0,248.0,5.0,5.0,0.0,8.0,,8.0,,0.0,1.0,5.0,2.0,5.0,3.0,8.0,19.0,5.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,22800.0,6651.0,3500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68466436,,35000.0,35000.0,35000.0, 60 months,24.24,1011.77,F,F3,Demand Planning Manager,< 1 year,MORTGAGE,117000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466436,,debt_consolidation,Debt consolidation,601xx,IL,16.82,0.0,Mar-2002,675.0,679.0,1.0,46.0,,15.0,0.0,20137.0,59.7,35.0,w,0.0,0.0,42610.0633074961,42610.06,35000.0,7610.06,0.0,0.0,0.0,Nov-2016,33268.46,,Jan-2019,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,242568.0,2.0,2.0,0.0,0.0,26.0,9326.0,26.0,2.0,7.0,6782.0,42.0,33710.0,0.0,0.0,1.0,7.0,17326.0,3381.0,79.8,0.0,0.0,144.0,165.0,0.0,0.0,6.0,4.0,,0.0,46.0,0.0,5.0,7.0,4.0,14.0,6.0,10.0,21.0,7.0,14.0,0.0,0.0,0.0,2.0,97.1,80.0,0.0,0.0,304419.0,29463.0,16710.0,35709.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68606663,,7000.0,7000.0,7000.0, 36 months,12.88,235.46,C,C2,Legal processing assistant II,10+ years,RENT,65000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606663,,vacation,Vacation,925xx,CA,6.68,1.0,Nov-2004,670.0,674.0,0.0,9.0,85.0,10.0,1.0,5123.0,41.3,16.0,w,0.0,0.0,8334.5164245077,8334.52,7000.0,1334.52,0.0,0.0,0.0,Jul-2018,218.7,,Mar-2019,649.0,645.0,0.0,,1.0,Individual,,,,0.0,0.0,8175.0,1.0,1.0,0.0,1.0,13.0,3052.0,76.0,2.0,6.0,1920.0,50.0,12400.0,0.0,0.0,0.0,7.0,818.0,1492.0,73.4,0.0,0.0,54.0,52.0,5.0,5.0,2.0,12.0,48.0,,9.0,0.0,4.0,6.0,4.0,4.0,2.0,9.0,12.0,7.0,10.0,0.0,0.0,0.0,2.0,86.7,50.0,1.0,0.0,16400.0,8175.0,5600.0,4000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68615300,,5600.0,5600.0,5600.0, 36 months,9.8,180.18,B,B3,Nuclear Medicine Supervisor ,10+ years,MORTGAGE,91500.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68615300,,debt_consolidation,Debt consolidation,282xx,NC,30.79,3.0,Dec-2001,660.0,664.0,1.0,10.0,,12.0,0.0,24056.0,71.2,39.0,w,0.0,0.0,5927.0,5927.0,5600.0,327.0,0.0,0.0,0.0,Aug-2016,4853.54,,Dec-2018,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,300287.0,3.0,4.0,2.0,6.0,1.0,116813.0,44.0,1.0,2.0,2935.0,59.0,33800.0,5.0,6.0,6.0,8.0,25024.0,4565.0,39.1,0.0,0.0,168.0,159.0,3.0,1.0,6.0,37.0,29.0,1.0,12.0,0.0,1.0,4.0,3.0,5.0,17.0,7.0,16.0,4.0,12.0,0.0,0.0,0.0,3.0,84.6,33.3,0.0,0.0,334818.0,140869.0,7500.0,130791.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67889088,,21000.0,21000.0,21000.0, 36 months,9.17,669.46,B,B2,Security Specilaist,8 years,MORTGAGE,150000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67889088,,debt_consolidation,Debt consolidation,117xx,NY,13.09,0.0,Aug-2001,665.0,669.0,0.0,,80.0,17.0,1.0,10920.0,49.4,22.0,w,0.0,0.0,24025.9865253642,24025.99,21000.0,3025.99,0.0,0.0,0.0,Sep-2018,3299.48,,Mar-2019,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,60879.0,1.0,7.0,1.0,3.0,10.0,46371.0,77.0,2.0,3.0,4531.0,67.0,22100.0,0.0,1.0,3.0,6.0,3805.0,5998.0,61.6,0.0,0.0,47.0,172.0,4.0,4.0,2.0,12.0,,9.0,,0.0,4.0,6.0,5.0,7.0,8.0,8.0,10.0,6.0,17.0,0.0,0.0,0.0,3.0,100.0,60.0,1.0,0.0,90826.0,60879.0,15600.0,60250.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68436509,,15000.0,15000.0,15000.0, 36 months,5.32,451.73,A,A1,Professor,4 years,MORTGAGE,85000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436509,,debt_consolidation,Debt consolidation,570xx,SD,13.56,1.0,Nov-1994,745.0,749.0,0.0,18.0,,12.0,0.0,18084.0,46.3,21.0,w,0.0,0.0,16188.2718702336,16188.27,15000.0,1188.27,0.0,0.0,0.0,Dec-2018,340.53,,Nov-2018,829.0,825.0,0.0,,1.0,Individual,,,,0.0,0.0,140059.0,1.0,3.0,0.0,0.0,43.0,27511.0,53.0,1.0,2.0,9183.0,50.0,39100.0,0.0,3.0,0.0,2.0,11672.0,17628.0,49.8,0.0,0.0,136.0,253.0,5.0,5.0,1.0,5.0,18.0,19.0,18.0,0.0,4.0,6.0,5.0,8.0,7.0,8.0,13.0,6.0,12.0,0.0,0.0,0.0,1.0,95.2,0.0,0.0,0.0,189694.0,45595.0,35100.0,51897.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68606744,,14725.0,14725.0,14725.0, 60 months,14.85,349.15,C,C5,Front Office Supervisor,5 years,OWN,33500.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68606744,,debt_consolidation,Debt consolidation,631xx,MO,20.92,0.0,Sep-2004,690.0,694.0,0.0,,,9.0,0.0,18003.0,70.6,16.0,w,6688.41,6688.41,13237.33,13237.33,8036.59,5200.74,0.0,0.0,0.0,Feb-2019,349.15,Apr-2019,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,90661.0,1.0,0.0,0.0,0.0,72.0,0.0,,1.0,1.0,5819.0,71.0,25500.0,0.0,0.0,0.0,1.0,10073.0,4481.0,76.3,0.0,0.0,135.0,134.0,6.0,6.0,2.0,55.0,,,,0.0,5.0,8.0,5.0,5.0,4.0,8.0,10.0,8.0,9.0,0.0,0.0,0.0,1.0,100.0,80.0,0.0,0.0,106014.0,18003.0,18900.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68566430,,6400.0,6400.0,6400.0, 36 months,9.17,204.03,B,B2,Senior Administrative Assistant,6 years,RENT,53000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68566430,,debt_consolidation,Debt consolidation,118xx,NY,14.4,0.0,Sep-1987,695.0,699.0,0.0,,,11.0,0.0,4980.0,90.5,14.0,w,0.0,0.0,6766.38,6766.38,6400.0,366.38,0.0,0.0,0.0,Sep-2016,5346.32,,Mar-2019,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,17291.0,1.0,2.0,0.0,1.0,14.0,12311.0,64.0,1.0,3.0,1664.0,70.0,5500.0,0.0,0.0,0.0,4.0,2161.0,196.0,95.7,0.0,0.0,129.0,272.0,1.0,1.0,0.0,18.0,,22.0,,0.0,4.0,5.0,6.0,6.0,4.0,8.0,8.0,6.0,11.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,24897.0,17291.0,4600.0,19397.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68426263,,8400.0,8400.0,8400.0, 36 months,9.8,270.26,B,B3,Teacher,10+ years,RENT,72701.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426263,,credit_card,Credit card refinancing,302xx,GA,20.42,1.0,Feb-1995,670.0,674.0,0.0,23.0,,17.0,0.0,6998.0,33.9,48.0,w,0.0,0.0,9717.776162007,9717.78,8400.0,1317.78,0.0,0.0,0.0,Jan-2019,270.11,,Dec-2018,764.0,760.0,1.0,69.0,1.0,Individual,,,,0.0,761.0,228432.0,0.0,3.0,2.0,2.0,8.0,221434.0,86.0,1.0,2.0,1531.0,46.0,19000.0,3.0,0.0,3.0,4.0,13437.0,8902.0,37.7,0.0,0.0,242.0,250.0,12.0,8.0,1.0,12.0,23.0,9.0,23.0,1.0,10.0,11.0,11.0,13.0,30.0,14.0,17.0,11.0,17.0,0.0,0.0,0.0,3.0,90.0,9.1,0.0,0.0,249080.0,228432.0,14300.0,230080.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
